,BS1,BS2,BS3,BS4,BS5
LOC_Os11g25290,0,0,0,0,0
LOC_Os11g25310,0,0,0,0,0
LOC_Os11g25330,0,0,0,0,0
LOC_Os11g25340,0,0,0,0,0
LOC_Os11g25350,0,0,0,0,0
LOC_Os11g25360,0,0,0,0,0
LOC_Os11g25370,0,0,0,0,0
LOC_Os11g25380,0,0,0,0,0
LOC_Os11g25390,0,0,0,0,0
LOC_Os11g25400,0,0,0,0,0
LOC_Os11g25410,0,0,0,0,0
LOC_Os11g25420,0,0,0,0,0
LOC_Os11g25430,0,0,0,0,0
LOC_Os11g25440,0,0,0,0,0
LOC_Os11g25454,0,3,0,0,0
LOC_Os11g25470,0,0,0,0,1
LOC_Os11g25480,0,0,0,0,0
LOC_Os11g25490,0,0,0,0,0
LOC_Os11g25500,0,0,0,0,0
LOC_Os11g25510,0,0,0,0,0
LOC_Os11g25520,0,0,0,0,0
LOC_Os11g25530,0,0,0,0,0
LOC_Os11g25540,0,0,0,0,0
LOC_Os11g25550,0,0,0,0,0
LOC_Os11g25560,0,0,0,1,0
LOC_Os11g25570,0,0,0,0,0
LOC_Os11g25590,0,0,0,0,0
LOC_Os11g25600,0,0,0,0,0
LOC_Os11g25610,0,0,0,0,0
LOC_Os11g25620,0,0,0,0,0
LOC_Os11g25630,0,0,0,0,0
LOC_Os11g25640,0,0,0,0,0
LOC_Os11g25650,0,0,0,0,0
LOC_Os11g25660,0,0,0,0,0
LOC_Os11g25670,0,0,0,0,0
LOC_Os11g25680,0,0,0,0,0
LOC_Os11g25690,0,0,0,0,0
LOC_Os11g25700,0,0,0,0,0
LOC_Os11g25720,0,0,0,0,0
LOC_Os11g25740,0,0,0,0,0
LOC_Os11g25750,0,0,0,0,0
LOC_Os11g25760,0,0,0,0,0
LOC_Os11g25770,0,0,0,0,0
LOC_Os11g25780,155,584,212,320,280
LOC_Os11g25810,0,0,0,0,0
LOC_Os11g25820,0,0,0,0,0
LOC_Os11g25830,0,0,0,0,0
LOC_Os11g25840,0,0,0,0,0
LOC_Os11g25850,0,0,0,0,0
LOC_Os11g25860,1,0,0,0,80
LOC_Os11g25870,0,0,0,0,0
LOC_Os11g25874,0,0,0,0,0
LOC_Os11g25880,0,0,0,0,0
LOC_Os11g25890,0,0,0,0,0
LOC_Os11g25900,0,0,0,0,0
LOC_Os11g25910,0,0,0,0,0
LOC_Os11g25920,1,0,0,0,0
LOC_Os11g25930,0,0,0,0,0
LOC_Os11g25940,0,0,0,0,0
LOC_Os11g25950,0,0,0,0,0
LOC_Os11g25970,0,0,0,0,0
LOC_Os11g25980,96,220,151,0,94
LOC_Os11g25990,0,0,0,0,0
LOC_Os11g26000,0,0,0,0,0
LOC_Os11g26010,0,0,0.5,0,0
LOC_Os11g26020,0,0,0,0,0
LOC_Os11g26030,0,0,0,0,0
LOC_Os11g26040,0,0,0,0,0
LOC_Os11g26050,0,0,0,0,0
LOC_Os11g26060,0,0,0,0,0
LOC_Os11g26070,0,0,0,0,0
LOC_Os11g26080,0,0,0,0,0
LOC_Os11g26090,0,0,0,0,0
LOC_Os11g26100,0,0,0,0,0
LOC_Os11g26110,0,0,0,0,0
LOC_Os11g26120,0,0,0,0,0
LOC_Os11g26130,113,47,71,73,15
LOC_Os11g26140,0,0,0,0,0
LOC_Os11g26150,0,0,0,0,0
LOC_Os11g26160,10,68,1,60,0
LOC_Os11g26170,0,0,0,0,0
LOC_Os11g26180,0,0,0,0,0
LOC_Os11g26190,0,0,0,0,0
LOC_Os11g26200,0,0,0,0,0
LOC_Os11g26210,0,0,0,0,0
LOC_Os11g26220,0,0,0,0,0
LOC_Os11g26240,0,0,0,0,0
LOC_Os11g26250,0,0,0,0,0
LOC_Os11g26270,0,0,0,0,0
LOC_Os11g26280,0,0,0,0,0
LOC_Os11g26290,0,0,0,0,0
LOC_Os11g26300,0,0,0,0,0
LOC_Os11g26320,0,0,0,0,0
LOC_Os11g26330,0,0,0,0,0
LOC_Os11g26340,0,0,0,0,0
LOC_Os11g26350,0,0,0,0,0
LOC_Os11g26360,0,0,0,0,0
LOC_Os11g26370,0,0,0,0,0
LOC_Os11g26380,0,0,0,0,0
LOC_Os11g26390,0,0,0,0,0
LOC_Os11g26400,0,0,0,0,0
LOC_Os11g26410,0,0,0,0,0
LOC_Os11g26420,0,0,0,0,0
LOC_Os11g26430,0,0,0,0,0
LOC_Os11g26440,0,0,0,0,0
LOC_Os11g26450,0,0,0,0,0
LOC_Os11g26460,0,0,0,0,0
LOC_Os11g26470,0,0,0,0,0
LOC_Os11g26480,0,0,0,0,0
LOC_Os11g26490,0,0,0,0,0
LOC_Os11g26500,0,0,0,0,0
LOC_Os11g26520,0,0,0,0,0
LOC_Os11g26530,0,0,0,0,0
LOC_Os11g26540,0,0,0,0,0
LOC_Os11g26560,0,0,0,0,0
LOC_Os11g26570,0,0,0,0,0
LOC_Os11g26580,0,0,0,0,0
LOC_Os11g26590,0,0,0,0,0
LOC_Os11g26594,126,145,67,47,88
LOC_Os11g26600,0,0,0,0,0
LOC_Os11g26620,0,0,0,0,0
LOC_Os11g26630,0,0,0,0,0
LOC_Os11g26640,0,0,0,0,0
LOC_Os11g26650,0,0,0,7,0
LOC_Os11g26660,0,0,0,0,0
LOC_Os11g26670,0,0,0,0,0
LOC_Os11g26680,0,0,0,0,0
LOC_Os11g26690,0,0,0,0,0
LOC_Os11g26700,0,0,0,0,0
LOC_Os11g26710,0,0,0,0,0
LOC_Os11g26720,0,0,0,0,0
LOC_Os11g26725,0,0,0,0,0
LOC_Os11g26730,0,0,0,0,0
LOC_Os11g26750,0,0,0,0,0
LOC_Os11g26760,0,0,0,0,0
LOC_Os11g26770,0,0,0,0,0
LOC_Os11g26780,0,0,0,0,0
LOC_Os11g26790,0,0,0,0,0
LOC_Os11g26795,0,0,0,0,0
LOC_Os11g26810,0,0,0,0,0
LOC_Os11g26830,0,0,0,0,0
LOC_Os11g26840,0,0,0,0,0
LOC_Os11g26850,1667,2728,2172,1458,1647
LOC_Os11g26860,795,814,561,1072,663
LOC_Os11g26870,0,0,0,0,0
LOC_Os11g26880,0,15,51,0,0
LOC_Os11g26890,147,294,201,88,140
LOC_Os11g26900,38,0,0,72,0
LOC_Os11g26910,1352,2324,1202,643,1422
LOC_Os11g26920,0,0,0,0,0
LOC_Os11g26930,0,0,0,0,0
LOC_Os11g26940,0,0,0,0,0
LOC_Os11g26950,0,0,0,0,0
LOC_Os11g26956,0,0,0,0,0
LOC_Os11g26970,0,0,0,0,0
LOC_Os11g26980,0,0,0,0,0
LOC_Os11g26990,0,0,0,0,0
LOC_Os11g27000,0,0,0,0,0
LOC_Os11g27010,0,0,0,0,0
LOC_Os11g27020,0,0,0,0,0
LOC_Os11g27030,0,0,0,0,0
LOC_Os11g27040,0,0,0,0,0
LOC_Os11g27050,0,0,0,0,0
LOC_Os11g27060,0,0,0,0,0
LOC_Os11g27070,0,0,0,0,0
LOC_Os11g27080,0,0,0,0,0
LOC_Os11g27090,0,0,0,0,0
LOC_Os11g27100,0,0,0,0,0
LOC_Os11g27110,0,0,0,0,0
LOC_Os11g27120,0,0,0,0,0
LOC_Os11g27130,0,0,0,0,0
LOC_Os11g27140,0,0,0,0,0
LOC_Os11g27150,0,0,0,0,0
LOC_Os11g27160,0,0,0,0,0
LOC_Os11g27170,0,0,0,0,0
LOC_Os11g27210,0,0,0,0,0
LOC_Os11g27220,0,0,0,0,0
LOC_Os11g27240,0,0,0,0,0
LOC_Os11g27250,0,0,0,0,0
LOC_Os11g27264,0,0,0,0,0
LOC_Os11g27280,0,0,0,0,0
LOC_Os11g27290,0,0,0,0,0
LOC_Os11g27300,0,0,0,0,0
LOC_Os11g27329,0,0,0,0,0
LOC_Os11g27360,0,0,0,0,0
LOC_Os11g27370,0,0,0,0,0
LOC_Os11g27380,0,0,0,0,0
LOC_Os11g27390,0,0,0,0,0
LOC_Os11g27400,0,0,0,0,0
LOC_Os11g27410,0,0,0,0,0
LOC_Os11g27420,0,0,0,0,0
LOC_Os11g27430,0,0,0,0,0
LOC_Os11g27440,0,0,0,0,0
LOC_Os11g27460,0,0,0,0,0
LOC_Os11g27470,0,0,0,0,0
LOC_Os11g27480,0,0,0,0,0
LOC_Os11g27490,0,0,0,0,0
LOC_Os11g27500,0,0,0,0,0
LOC_Os11g27510,0,0,0,0,0
LOC_Os11g27520,0,0,0,0,0
LOC_Os11g27530,0,0,0,0,0
LOC_Os11g27540,0,0,0,0,0
LOC_Os11g27550,0,0,0,0,0
LOC_Os11g27560,0,0,0,0,0
LOC_Os11g27570,0,0,0,0,0
LOC_Os11g27580,0,0,0,0,0
LOC_Os11g27590,0,0,0,0,0
LOC_Os11g27600,0,0,0,0,0
LOC_Os11g27610,0,0,0,0,0
LOC_Os11g27620,0,0,0,0,0
LOC_Os11g27630,0,0,0,0,0
LOC_Os11g27640,0,0,0,0,0
LOC_Os11g27650,0,0,0,0,0
LOC_Os11g27660,0,0,0,0,0
LOC_Os11g27670,0,0,0,0,0
LOC_Os11g27680,0,0,0,0,0
LOC_Os11g27690,0,0,0,0,0
LOC_Os11g27700,0,0,0,0,0
LOC_Os11g27710,0,0,0,0,0
LOC_Os11g27720,0,0,0,0,0
LOC_Os11g27730,240,246,21,184,1
LOC_Os11g27740,0,0,0,0,0
LOC_Os11g27750,0,0,0,0,0
LOC_Os11g27760,0,0,0,0,0
LOC_Os11g27770,0,0,0,0,0
LOC_Os11g27780,0,0,0,0,0
LOC_Os11g27790,0,0,0,0,0
LOC_Os11g27795,0,0,0,0,0
LOC_Os11g27799,87,128,43,89,18
LOC_Os11g27810,0,0,0,0,0
LOC_Os11g27830,0,0,0,0,0
LOC_Os11g27840,0,0,0,0,0
LOC_Os11g27850,0,0,0,0,0
LOC_Os11g27860,0,0,0,0,0
LOC_Os11g27870,0,0,0,0,0
LOC_Os11g27880,0,0,0,0,0
LOC_Os11g27890,0,0,0,0,0
LOC_Os11g27900,0,0,0,0,0
LOC_Os11g27910,0,0,0,0,0
LOC_Os11g27920,0,0,0,0,0
LOC_Os11g27930,0,0,0,0,0
LOC_Os11g27940,0,0,0,0,0
LOC_Os11g27960,0,0,0,0,0
LOC_Os11g27970,0,0,0,0,0
LOC_Os11g27980,0,0,0,0,0
LOC_Os11g27990,0,0,0,0,0
LOC_Os11g28000,0,0,0,0,0
LOC_Os11g28010,0,0,0,0,0
LOC_Os11g28030,0,0,0,0,0
LOC_Os11g28040,0,0,0,0,0
LOC_Os11g28050,0,0,0,0,0
LOC_Os11g28060,0,0,0,0,0
LOC_Os11g28065,0,0,0,0,0
LOC_Os11g28070,0,0,0,0,0
LOC_Os11g28080,0,0,0,0,0
LOC_Os11g28104,0,0,0,0,0
LOC_Os11g28130,480.096,830.755,506.072,545.988,541
LOC_Os11g28140,0,0,0,0,0
LOC_Os11g28150,0,0,0,0,0
LOC_Os11g28170,0,1,0,0,0
LOC_Os11g28184,0,0,0,0,0
LOC_Os11g28210,0,0,0,0,0
LOC_Os11g28220,0,0,0,0,0
LOC_Os11g28230,0,0,0,0,0
LOC_Os11g28240,0,0,0,0,0
LOC_Os11g28250,0,0,0,0,0
LOC_Os11g28260,0,0,0,0,0
LOC_Os11g28270,405,426,421,326,321
LOC_Os11g28280,0,0,0,0,0
LOC_Os11g28290,0,0,0,0,0
LOC_Os11g28300,238,30,209,256,14
LOC_Os11g28310,0,0,0,0,0
LOC_Os11g28320,0,0,0,0,0
LOC_Os11g28330,0,0,0,0,0
LOC_Os11g28340,67,99,79,22,61
LOC_Os11g28350,84,37,18,0,66
LOC_Os11g28360,0,35,0,0,0
LOC_Os11g28365,67,223,110,21,19
LOC_Os11g28370,0,0,0,0,0
LOC_Os11g28380,0,0,0,0,0
LOC_Os11g28390,0,0,0,0,0
LOC_Os11g28400,0,0,0,0,0
LOC_Os11g28410,0,0,0,0,0
LOC_Os11g28430,8,0,0,0,0
LOC_Os11g28440,0,0,0,0,0
LOC_Os11g28450,0,0,0,0,0
LOC_Os11g28460,0,0,0,0,0
LOC_Os11g28470,0,0,0,0,0
LOC_Os11g28480,0,0,0,0,0
LOC_Os11g28490,0,0,0,0,0
LOC_Os11g28500,0,0,0,0,0
LOC_Os11g28510,0,0,0,0,0
LOC_Os11g28520,0,0,0,0,0
LOC_Os11g28530,0,0,0,0,0
LOC_Os11g28540,0,0,0,0,0
LOC_Os11g28550,0,0,0,0,0
LOC_Os11g28560,0,0,0,0,0
LOC_Os11g28570,0,0,0,0,0
LOC_Os11g28580,0,0,0,0,0
LOC_Os11g28590,0,0,0,0,0
LOC_Os11g28600,27,112,10,0,38
LOC_Os11g28610,0,0,0,0,0
LOC_Os11g28628,0,0,0,0,0
LOC_Os11g28640,0,0,0,0,0
LOC_Os11g28650,0,0,0,0,0
LOC_Os11g28660,0,0,0,0,0
LOC_Os11g28670,0,0,0,0,0
LOC_Os11g28680,0,0,0,0,0
LOC_Os11g28690,0,0,0,0,0
LOC_Os11g28700,0,0,0,0,0
LOC_Os11g28710,0,0,0,0,0
LOC_Os11g28720,0,0,0,0,0
LOC_Os11g28730,0,0,0,0,0
LOC_Os11g28740,0,0,0,0,0
LOC_Os11g28750,0,0,0,0,0
LOC_Os11g28770,0,0,0,0,0
LOC_Os11g28780,0,0,0,0,0
LOC_Os11g28790,0,0,0,0,0
LOC_Os11g28800,0,0,0,0,0
LOC_Os11g28810,0,0,0,0,0
LOC_Os11g28820,0,0,0,0,0
LOC_Os11g28830,0,0,0,0,0
LOC_Os11g28840,0,0,0,0,0
LOC_Os11g28850,0,0,0,0,0
LOC_Os11g28860,0,0,0,0,0
LOC_Os11g28870,0,0,0,0,0
LOC_Os11g28880,0,0,0,0,0
LOC_Os11g28890,0,0,0,0,0
LOC_Os11g28900,0,0,0,0,0
LOC_Os11g28910,0,0,0,0,0
LOC_Os11g28920,0,0,0,0,0
LOC_Os11g28940,0,0,0,0,0
LOC_Os11g28950,0,0,0,0,0
LOC_Os11g28970,0,0,0,0,0
LOC_Os11g28980,62,0,40,3,31
LOC_Os11g28990,229,198,87,141,201
LOC_Os11g29000,0,0,0,0,0
LOC_Os11g29014,0,0,0,0,0
LOC_Os11g29030,0,0,0,0,0
LOC_Os11g29050,11,0,0,0,10
LOC_Os11g29060,0,0,0,0,0
LOC_Os11g29074,0,0,0,0,0
LOC_Os11g29090,0,0,0,0,0
LOC_Os11g29100,0,0,0,0,0
LOC_Os11g29110,0,0,0,0,0
LOC_Os11g29120,218,379,170,313,70
LOC_Os11g29130,0,0,0,0,0
LOC_Os11g29140,0,43,111,0,1
LOC_Os11g29150,0,0,0,0,0
LOC_Os11g29160,0,0,0,0,0
LOC_Os11g29170,0,0,0,0,0
LOC_Os11g29180,0,0,0,0,0
LOC_Os11g29190,195.995,662.999,278.954,142,416
LOC_Os11g29200,48,93,90,83,2
LOC_Os11g29210,0,0,0,0,0
LOC_Os11g29220,0,0,0,0,0
LOC_Os11g29230,0,58,0,27,14
LOC_Os11g29240,88,0,0,0,0
LOC_Os11g29250,0,0,0,0,0
LOC_Os11g29260,0,0,0,0,0
LOC_Os11g29274,0,0,0,0,0
LOC_Os11g29290,0,0,0,0,0
LOC_Os11g29300,0,0,0,0,0
LOC_Os11g29320,0,0,0,0,0
LOC_Os11g29330,0,0,0,0,0
LOC_Os11g29340,119,219,61,130,150
LOC_Os11g29350,0,119,114,0,1
LOC_Os11g29360,0,0,0,0,0
LOC_Os11g29370,390,725,397,494,705
LOC_Os11g29380,3,87,0,56,0
LOC_Os11g29390,4,0,76,1,2
LOC_Os11g29400,3996,7109,4022,3398,3922
LOC_Os11g29410,0,0,0,0,0
LOC_Os11g29420,0,0,0,0,0
LOC_Os11g29430,0,0,0,0,0
LOC_Os11g29440,0,0,0,0,0
LOC_Os11g29450,0,0,0,0,0
LOC_Os11g29470,0,0,0,0,0
LOC_Os11g29480,0,0,0,0,0
LOC_Os11g29490,0,0,0,104,1
LOC_Os11g29500,403,475,350,280,189
LOC_Os11g29510,0,0,0,0,0
LOC_Os11g29520,31,0,0,47,0
LOC_Os11g29530,0,0,0,0,0
LOC_Os11g29540,0,0,0,0,0
LOC_Os11g29550,0,0,0,0,0
LOC_Os11g29560,0,0,0,0,0
LOC_Os11g29570,0,0,0,0,0
LOC_Os11g29580,0,0,0,0,0
LOC_Os11g29600,0,0,0,0,0
LOC_Os11g29610,10.021,0,0,0,1
LOC_Os11g29620,0,0,0,0,0
LOC_Os11g29630,0,0,0,0,0
LOC_Os11g29640,0,0,0,0,0
LOC_Os11g29650,0,0,0,0,0
LOC_Os11g29660,0,0,0,0,0
LOC_Os11g29670,0,0,0,1,0
LOC_Os11g29680,0,0,0,0,0
LOC_Os11g29690,34,0,9,120,0
LOC_Os11g29700,156,140,11,3,34
LOC_Os11g29710,15,101,0,181,116
LOC_Os11g29720,299,111,111,273,144
LOC_Os11g29730,0,0,0,0,0
LOC_Os11g29740,1.001,0,0,0,15
LOC_Os11g29750,0,0,0,0,0
LOC_Os11g29760,0,0,0,0,0
LOC_Os11g29770,0,0,0,0,0
LOC_Os11g29780,0,0,0,0,0
LOC_Os11g29790,0,0,0,0,0
LOC_Os11g29800,0,0,0,0,0
LOC_Os11g29810,0,0,0,0,0
LOC_Os11g29820,0,0,0,0,0
LOC_Os11g29830,0,0,0,0,0
LOC_Os11g29840,0,0,0,0,0
LOC_Os11g29850,3,0,69,0,1
LOC_Os11g29860,0,0,0,0,0
LOC_Os11g29870,0,0,0,0,0
LOC_Os11g29880,0,0,0,0,0
LOC_Os11g29890,0,0,0,0,0
LOC_Os11g29900,0,169,0,0,0
LOC_Os11g29910,0,0,0,0,0
LOC_Os11g29920,0,0,0,0,0
LOC_Os11g29930,0,0,0,0,0
LOC_Os11g29940,0,0,0,0,0
LOC_Os11g29945,0,0,0,0,0
LOC_Os11g29950,0,0,0,0,0
LOC_Os11g29960,0,0,0,0,0
LOC_Os11g29970,0,0,0,0,55
LOC_Os11g29980,0,0,0,0,0
LOC_Os11g29990,0,0,0,0,0
LOC_Os11g30000,0,0,0,0,0
LOC_Os11g30020,0,0,0,0,0
LOC_Os11g30030,0,0,0,0,0
LOC_Os11g30040,0,0,0,0,0
LOC_Os11g30050,0,0,0,0,0
LOC_Os11g30060,0,0,0,0,0
LOC_Os11g30070,0,0,0,0,0
LOC_Os11g30080,0,0,0,0,0
LOC_Os11g30090,0,0,0,0,0
LOC_Os11g30100,0,0,0,0,0
LOC_Os11g30110,0,0,0,0,0
LOC_Os11g30120,0,0,0,0,0
LOC_Os11g30130,0,0,0,0,0
LOC_Os11g30140,0,0,0,0,0
LOC_Os11g30150,0,0,0,0,0
LOC_Os11g30170,0,0,0,0,0
LOC_Os11g30180,0,0,0,0,0
LOC_Os11g30190,0,0,0,0,0
LOC_Os11g30200,0,0,0,0,0
LOC_Os11g30210,0,0,0,0,0
LOC_Os11g30220,0,0,0,0,0
LOC_Os11g30230,0,0,0,0,0
LOC_Os11g30240,0,0,0,0,0
LOC_Os11g30250,0,0,0,0,0
LOC_Os11g30260,0,0,0,0,0
LOC_Os11g30270,0,0,0,0,0
LOC_Os11g30280,0,0,0,0,0
LOC_Os11g30290,0,0,0,0,0
LOC_Os11g30300,0,0,0,0,0
LOC_Os11g30310,0,0,0,0,0
LOC_Os11g30320,0,0,0,0,0
LOC_Os11g30340,0,0,0,0,0
LOC_Os11g30350,0,0,0,0,0
LOC_Os11g30360,0,0,1,0,0
LOC_Os11g30370,0,0,0,0,0
LOC_Os11g30390,0,0,0,0,0
LOC_Os11g30400,0,0,0,0,0
LOC_Os11g30410,46,94,47,62,50
LOC_Os11g30430,0,0,0,0,0
LOC_Os11g30440,0,0,0,0,0
LOC_Os11g30450,0,0,0,0,0
LOC_Os11g30460,0,0,0,0,0
LOC_Os11g30470,0,0,0,0,0
LOC_Os11g30484,29,1,15,262,158
LOC_Os11g30500,0,0,0,0,0
LOC_Os11g30510,0,0,0,0,0
LOC_Os11g30520,0,0,0,0,0
LOC_Os11g30530,0,0,0,0,0
LOC_Os11g30540,0,0,0,0,0
LOC_Os11g30546,0,0,0,0,0
LOC_Os11g30552,0,0,0,0,0
LOC_Os11g30560,0,0,0,0,0
LOC_Os11g30570,0,0,0,0,0
LOC_Os11g30590,0,0,0,0,0
LOC_Os11g30600,0,0,0,0,0
LOC_Os11g30620,0,0,0,0,0
LOC_Os11g30640,0,0,0,0,0
LOC_Os11g30650,0,0,0,0,0
LOC_Os11g30660,0,0,0,0,0
LOC_Os11g30670,0,0,0,0,0
LOC_Os11g30690,0,0,0,0,0
LOC_Os11g30700,0,0,0,0,0
LOC_Os11g30720,0,0,0,0,0
LOC_Os11g30730,0,0,0,0,0
LOC_Os11g30740,0,0,0,0,0
LOC_Os11g30750,0,0,0,0,0
LOC_Os11g30760,0,0,0,0,0
LOC_Os11g30770,0,0,0,0,0
LOC_Os11g30780,0,0,0,0,0
LOC_Os11g30790,0,0,0,1,0
LOC_Os11g30810,0,0,0,0,0
LOC_Os11g30820,0,0,0,0,0
LOC_Os11g30830,0,0,0,0,0
LOC_Os11g30840,0,0,0,0,0
LOC_Os11g30850,0,0,0,0,0
LOC_Os11g30860,0,0,0,0,0
LOC_Os11g30880,0,0,0,0,0
LOC_Os11g30910,45,72,0,0,50
LOC_Os11g30920,0,0,0,0,0
LOC_Os11g30930,0,0,0,0,0
LOC_Os11g30940,0,0,0,0,0
LOC_Os11g30950,0,0,0,0,0
LOC_Os11g30960,0,0,0,0,0
LOC_Os11g30970,0,0,0,0,0
LOC_Os11g30980,0,0,0,0,0
LOC_Os11g30990,0,0,0,0,0
LOC_Os11g31000,0,0,0,0,0
LOC_Os11g31010,0,0,0,0,0
LOC_Os11g31020,0,0,0,0,0
LOC_Os11g31030,0,0,0,0,0
LOC_Os11g31040,0,0,0,0,0
LOC_Os11g31050,0,0,0,0,0
LOC_Os11g31060,0,0,0,0,0
LOC_Os11g31070,0,0,0,0,0
LOC_Os11g31080,0,0,0,0,0
LOC_Os11g31090,0,0,0,0,3
LOC_Os11g31100,0,0,0,0,0
LOC_Os11g31110,0,0,0,0,0
LOC_Os11g31120,0,0,0,0,0
LOC_Os11g31140,0,0,0,0,0
LOC_Os11g31150,0,0,0,0,0
LOC_Os11g31160,0,0,0,0,0
LOC_Os11g31180,0,0,0,0,0
LOC_Os11g31190,13,2,21,1,24
LOC_Os11g31200,0,0,0,0,0
LOC_Os11g31210,0,0,0,0,0
LOC_Os11g31220,0,0,0,0,0
LOC_Os11g31230,0,0,0,0,0
LOC_Os11g31240,0,0,0,0,0
LOC_Os11g31250,0,0,0,0,0
LOC_Os11g31260,0,0,0,0,0
LOC_Os11g31280,0,0,0,0,0
LOC_Os11g31300,0,0,0,0,0
LOC_Os11g31310,1,0,0,0,0
LOC_Os11g31320,0,0,0,0,0
LOC_Os11g31330,0,0,0,0,0
LOC_Os11g31340,0,0,0,0,0
LOC_Os11g31360,0,0,0,0,0
LOC_Os11g31370,0,0,0,0,0
LOC_Os11g31380,0,0,0,0,0
LOC_Os11g31390,0,0,0,0,0
LOC_Os11g31400,0,0,0,0,0
LOC_Os11g31410,0,0,0,0,0
LOC_Os11g31420,0,0,0,1,0
LOC_Os11g31430,0,0,0,0,0
LOC_Os11g31440,0,0,0,0,0
LOC_Os11g31450,0,0,0,0,1
LOC_Os11g31460,0,0,0,0,0
LOC_Os11g31470,0,0,0,0,5
LOC_Os11g31480,0,0,0,13,96
LOC_Os11g31490,0,0,0,0,0
LOC_Os11g31500,0,0,0,0,0
LOC_Os11g31510,0,0,0,0,0
LOC_Os11g31520,0,0,0,0,0
LOC_Os11g31530,0,0,0,0,0
LOC_Os11g31540,0,0,0,0,0
LOC_Os11g31550,0,0,0,0,0
LOC_Os11g31560,0,0,0,0,0
LOC_Os11g31570,0,0,0,0,0
LOC_Os11g31590,0,0,0,0,0
LOC_Os11g31600,0,0,0,0,0
LOC_Os11g31610,0,0,0,0,0
LOC_Os11g31620,24,151,109,6,33
LOC_Os11g31630,0,0,0,0,0
LOC_Os11g31640,13,331,151,1,215
LOC_Os11g31650,0,43,15,1,0
LOC_Os11g31660,0,0,0,0,0
LOC_Os11g31670,0,0,0,0,0
LOC_Os11g31680,0,0,0,0,0
LOC_Os11g31690,0,0,0,0,0
LOC_Os11g31700,0,0,76,0,0
LOC_Os11g31705,0,0,0,0,0
LOC_Os11g31710,0,0,0,0,0
LOC_Os11g31715,0,0,0,0,0
LOC_Os11g31720,0,0,26.75,0,0
LOC_Os11g31730,0,0,0,0,0
LOC_Os11g31740,0,0,0,0,0
LOC_Os11g31750,0,0,0,0,0
LOC_Os11g31760,0,0,0,0,0
LOC_Os11g31770,89,30,1,2,89
LOC_Os11g31780,0,0,0,0,0
LOC_Os11g31790,0,0,0,0,0
LOC_Os11g31800,0,0,0,0,0
LOC_Os11g31810,0,0,0,0,0
LOC_Os11g31820,0,0,0,0,0
LOC_Os11g31830,0,0,0,0,0
LOC_Os11g31840,0,0,0,0,0
LOC_Os11g31850,0,0,0,0,0
LOC_Os11g31860,0,0,0,0,0
LOC_Os11g31870,0,0,0,0,0
LOC_Os11g31880,36,0,49,0,0
LOC_Os11g31890,7,416,7,522,38
LOC_Os11g31900,136,298,157,313,134
LOC_Os11g31910,0,0,0,0,0
LOC_Os11g31920,0,0,0,0,0
LOC_Os11g31930,0,0,0,0,0
LOC_Os11g31940,0,0,0,0,0
LOC_Os11g31950,0,0,10,0,116
LOC_Os11g31970,0,0,0,0,0
LOC_Os11g31980,0,0,0,0,0
LOC_Os11g31990,0,0,0,0,0
LOC_Os11g32000,0,0,0,0,0
LOC_Os11g32010,0,0,0,0,0
LOC_Os11g32020,0,0,0,0,0
LOC_Os11g32030,0,0,0,0,0
LOC_Os11g32040,0,0,0,0,0
LOC_Os11g32050,0,0,0,0,0
LOC_Os11g32060,0,0,0,0,0
LOC_Os11g32070,0,0,0,0,0
LOC_Os11g32080,0,0,0,0,0
LOC_Os11g32090,50.935,47,38,0,0
LOC_Os11g32100,0,21,0,0,0
LOC_Os11g32110,487,1466,606,559,368
LOC_Os11g32130,0,0,0,0,0
LOC_Os11g32140,0,0,0,0,0
LOC_Os11g32150,0,0,0,0,0
LOC_Os11g32160,84,238,37,64,125
LOC_Os11g32170,0,0,0,0,0
LOC_Os11g32180,0,0,0,0,0
LOC_Os11g32190,0,0,0,0,0
LOC_Os11g32200,0,0,0,0,0
LOC_Os11g32210,0,0,0,0,0
LOC_Os11g32220,0,0,0,0,0
LOC_Os11g32230,0,0,0,0,0
LOC_Os11g32240,104,168,282,361,315
LOC_Os11g32250,0,0,0,0,0
LOC_Os11g32260,25,0,0,0,3
LOC_Os11g32270,0,0,0,0,25
LOC_Os11g32280,56,49,1,133,31
LOC_Os11g32290,0,0,0,0,0
LOC_Os11g32300,0,0,0,0,0
LOC_Os11g32310,0,0,0,0,0
LOC_Os11g32320,1240,1249,937,563,1301
LOC_Os11g32330,0,0,0,0,0
LOC_Os11g32340,0,0,0,0,0
LOC_Os11g32350,0,0,0,0,0
LOC_Os11g32360,0,0,27,0,51
LOC_Os11g32369,0,0,0,0,0
LOC_Os11g32380,0,0,0,0,0
LOC_Os11g32390,0,0,0,0,0
LOC_Os11g32400,0,0,0,0,0
LOC_Os11g32410,0,122,0,0,0
LOC_Os11g32420,0,0,0,0,0
LOC_Os11g32430,0,0,0,0,0
LOC_Os11g32440,0,0,0,0,0
LOC_Os11g32460,0,0,0,0,0
LOC_Os11g32470,15,68,121,89,71
LOC_Os11g32480,459,925,374,360,435
LOC_Os11g32490,0,0,0,0,0
LOC_Os11g32500,1326,1500,1302,325,406
LOC_Os11g32510,0,0,0,0,0
LOC_Os11g32520,0,0,0,0,0
LOC_Os11g32530,0,0,0,0,0
